address,fraud_flag,has_transaction_activity,has_token_activity,log_total_transactions,log_unique_receivers,log_unique_senders,log_total_eth_sent,log_total_eth_received,log_avg_eth_sent,log_avg_eth_received,log_wallet_lifetime_days,transactions_per_active_day,avg_gas_limit,avg_gas_price,log_total_token_transfers,log_unique_token_receivers,log_token_activity_lifetime_days,token_transfers_per_active_day
0x9e56625509c2f60af937f23b7b532600390e8c8b,0,1,1,5.877735781779639,3.713572066704308,2.9444389791664403,6.879548424918756,6.826156184550168,1.3764805434862584,3.4887885841794737,6.652863029353347,5.235294117647059,337623.4542682927,17079842154.719513,4.836281906951478,3.332204510175204,6.769641976852503,3.2051282051282053
0xcaf3b51b752c8c929c71da2b9759e2d5fff64a4c,0,1,1,4.127134385045092,3.258096538021482,2.302585092994046,4.807505132180059,4.807842651518333,1.3586894464153143,2.00053451817029,5.799092654460526,2.033333333333333,70396.59523809524,29125159139.809525,3.7612001156935624,2.1972245773362196,6.665683717782408,1.2352941176470589
0x17beb6ce0f9c79b2bb866ef2635e54365a69cd66,0,1,1,4.882801922586371,3.1354942159291497,2.772588722239781,5.951817103936762,5.812269355058856,1.575780384842889,2.464202076486591,6.504288173536645,3.275,220292.48,13700671031.84,4.406719247264253,2.70805020110221,6.687108607866515,1.6875
0x5ee362a83cfae24f5d8489fb36412b8332b51a5e,0,1,1,7.385230923066573,3.5553480614894135,1.0986122886681098,5.507941766882676,5.508283301695522,2.0332665473998257,0.14506645366288018,6.754604099487962,2.505443234836703,41567.56756756757,17748648648.648647,3.091042453358316,0.0,6.771935555839602,1.0
0x5391e52ea46e33896a4f146a0dc4db1703f18f07,0,1,1,7.373374309910049,4.574710978503383,2.6390573296152584,8.764537660170959,8.61899740538521,1.6403954147951896,4.676924213658537,6.385194398997726,16.583333333333332,415197.75584415585,21864298772.87078,6.386879319362645,3.4339872044851463,7.126087273299125,9.883333333333333
0xcb00beab3d8f3c719aada83ec42d8bcac917afec,0,1,1,10.06010661197771,8.267448958304849,8.30622521603216,9.125488312013369,9.125798035579471,0.8130822275722769,0.452179087981148,6.263398262591624,77.4503311258278,368901.912568306,18194412839.260384,3.091042453358316,0.6931471805599453,6.052089168924417,1.05
0x98c1df6db6adcdf88c979d47b377b02266ff9823,0,1,1,5.0689042022202315,3.367295829986474,2.8903717578961645,5.885112123624572,5.8427281249755,1.4925649942272938,1.996760407338715,5.627621113690637,2.925925925925926,68868.9423076923,21461538461.53846,4.48863636973214,2.772588722239781,5.6240175061873385,1.8333333333333333
0x3205f4a9f1246eba7618ce4bdc60a1716eab3fca,0,1,1,7.29505641646263,5.780743515792329,2.5649493574615367,8.244454084234702,8.19942192592455,1.635471091782406,2.028445790322569,5.7899601708972535,23.365079365079364,88953.12052117263,15989142236.69924,6.8501261661455,5.8916442118257715,6.345636360828596,15.209677419354838
0x353c8c972b23c5d4b33d1f7db9ded856e07fbaf3,0,1,1,3.5553480614894135,2.70805020110221,1.9459101490553132,3.086714921265862,2.99555500320292,0.6679459159007685,0.9489661903257836,6.411818267709897,1.2592592592592593,109772.13636363635,28454545454.545456,3.295836866004329,1.6094379124341003,6.523562306149512,1.04
0x527d3a15c5d1e327328943ae91708e0e1997a47d,0,1,1,4.143134726391533,2.70805020110221,3.295836866004329,4.240278240657325,4.085295679712073,1.4489020753867814,0.8861786215487271,6.345636360828596,1.24,44485.95238095238,34924133577.04762,3.4011973816621555,1.791759469228055,6.29156913955832,1.0740740740740742
0x481da0f1e89c206712bcea4f7d6e60d7b42f6c6c,0,1,1,6.248042874508429,4.418840607796598,2.4849066497880004,8.949771946369987,8.720546528000146,2.9227115173618095,4.376325645361207,5.872117789475416,6.45,175307.75799086757,76870879519.17352,5.910796644040527,3.7376696182833684,6.854354502255021,5.111111111111111
0xbc452b6696e9b01ef88dd97fdb5d6685152b92d4,0,1,1,4.852030263919617,3.4657359027997265,2.833213344056216,5.976323243940632,5.845825852154942,1.636416177937579,2.4659467754193547,6.812345094177479,2.3518518518518516,87578.56842105262,30013279618.189472,4.1588830833596715,2.70805020110221,6.803505257608338,1.4651162790697674
0x7c6b6c5a0d2750520f34f26ef9484f1b32c0b4e9,0,1,1,5.117993812416755,3.295836866004329,2.833213344056216,3.1393731180346296,3.1548559934205365,0.3429247604849639,0.18269098217115912,6.725033642166843,1.509090909090909,104517.75925925924,25806919513.01852,3.6109179126442243,2.1972245773362196,6.856461984594587,1.3333333333333333
0x7d0bfb3f090c1c73188394e83e1708d63ba5b7ea,0,1,1,7.684324067681155,5.877735781779639,0.6931471805599453,2.2540062285901823,2.3978189044278353,0.003919449454289977,1.7916894651111572,7.047517221357296,6.244252873563219,53111.13864578535,18687267061.894054,7.753194269884341,6.490723534502507,6.913737350659685,6.5210084033613445
0xaf1d112ff01d232bd3a5f9bffdfe374c767de054,0,1,1,4.394449154672439,3.2188758248682006,2.1972245773362196,4.45318644365501,4.432117615628468,0.9017036461166487,1.5639586855620584,5.288267030694535,1.6,96771.82758620688,24949599439.448277,3.912023005428146,2.3978952727983707,6.329720905522696,1.1666666666666667
0x89d21c3f924759c0e206f3c8f08c3350ddddca82,0,1,1,3.332204510175204,2.70805020110221,2.302585092994046,4.2749075873357345,4.254362538060625,1.5968422184825497,2.1647513532808373,6.993932975223189,1.8,47893.944444444445,22916666666.666664,3.367295829986474,1.791759469228055,6.891625897052253,1.12
0x6435a83c1c2c5a0876c4b6fa7a3d3d4eee0c1685,0,1,1,6.996681488176539,3.295836866004329,1.9459101490553132,6.580276138306374,6.701996074581255,3.127210096287421,0.5696978387205215,6.961296045910167,2.1453831041257367,105849.39393939392,100488936426.0,3.1354942159291497,0.0,6.74993119378857,1.0
0x0dfbb508f3bd8230e756d0e1cb575dbc07b77055,0,1,1,4.382026634673881,3.1780538303479458,2.3978952727983707,4.870604538714343,4.5280796161722545,1.197162477793626,1.6057842893181988,6.744059186311348,1.5490196078431373,113778.67857142857,18178571428.571426,3.6635616461296463,2.3978952727983707,6.311734809152915,1.1176470588235294
0x74634bdd49b581d8a210edcf4471f9bbec0b6383,0,1,1,6.077642243349034,2.9444389791664403,2.0794415416798357,6.532792138591209,6.531648448642458,3.172922091683163,0.9905310995662755,6.70808408385307,1.9772727272727273,26966.666666666664,21791702110.833332,3.1780538303479458,0.0,6.720220155135295,1.0952380952380951
0x799187b978426e68f895832e34c86296d65c7792,0,1,1,4.709530201312334,3.332204510175204,1.9459101490553132,4.3236763687279485,4.257896651551407,0.6403661481427809,1.275375234744572,6.206575926724928,2.75,78458.27710843373,56277108433.73494,4.30406509320417,2.772588722239781,6.553933404025811,1.738095238095238
0x016cd40242a3b50902c84088092ef87c85d782b3,0,1,1,4.836281906951478,3.4965075614664802,2.5649493574615367,6.36384879629733,6.323220057755192,2.397073928029155,2.2304393667783295,5.572154032177765,1.7605633802816902,74429.94827586206,32570689655.172413,3.9512437185814275,2.70805020110221,6.013715156042802,1.5
0x9ae63ee2e8ed29f4a4edb982f918a33c2caf3f98,0,1,1,10.601995339338169,10.325318014730557,4.48863636973214,16.2624319627187,16.24624522490959,5.919836538206517,7.130576558807288,6.968850378341948,49.58569667077682,22395.421440051432,14873447403.509514,3.1354942159291497,0.6931471805599453,6.705639094860003,1.0
0xb6d9a2ccef9cf32cc3f230c45f25a2ca3e1ae7f9,0,1,1,8.37309184744198,6.324358962381311,0.6931471805599453,2.0624132519887524,2.3978189044278353,0.0015856416456016779,1.7916894651111572,7.050122520269059,8.979253112033195,42521.742256125755,19264753339.74526,8.579980179515003,6.747586526829315,6.79346613258001,10.975257731958765
0x4acc864a20908e4b2675bd94194ff7b31346b8a2,0,1,1,3.7376696182833684,2.833213344056216,1.9459101490553132,3.3572308550846865,3.5378554136266405,0.6879476096897702,1.272200976643453,5.442417710521793,2.2777777777777777,87731.10714285713,20357142857.142857,3.5553480614894135,1.6094379124341003,6.152732694704104,1.2142857142857142
0x35687fc923912897e5859a8b02415304f910f522,0,1,1,4.454347296253507,3.044522437723423,1.3862943611198906,5.961819392570802,5.957562518100679,2.0846913308879613,2.6286858313203636,6.495265555937008,1.6346153846153846,98111.21818181817,25992363361.8,3.6888794541139363,2.0794415416798357,6.927557906278317,1.1470588235294117
0xbdc17155f96b88f29ac1da50549e779686a14b10,0,1,1,3.5553480614894135,2.772588722239781,2.1972245773362196,4.187858570026393,4.150595413425714,1.445524588278623,1.6978644673488184,5.755742213586912,1.4166666666666667,145930.7,72382352076.8,3.4965075614664802,1.6094379124341003,6.161207321695077,1.1428571428571428
0xb9c1dacf9a90592cf482a5131142cbf56b546f38,0,1,1,4.330733340286331,3.2188758248682006,3.091042453358316,3.4448641314026225,3.446496330593899,0.5644473139788848,0.6250246210630499,6.799055862058796,1.7857142857142858,46409.05,29625000000.0,3.871201010907891,2.6390573296152584,6.8001700683022,1.3055555555555556
0x4816272f986313ff31fa30387fb194f7806f5a2a,0,1,1,6.091309882077698,3.1780538303479458,0.6931471805599453,0.01163075329889748,0.27002713721306015,2.8532894148204175e-05,0.009950330853168083,5.1647859739235145,4.9,149685.36585365853,22121377721.763416,6.732210706467206,1.0986122886681098,5.214935757608986,9.311111111111114
0x0034f7473531239b1799bc7f14ff97d5303a5a93,0,1,1,4.30406509320417,3.5553480614894135,2.0794415416798357,7.8403459826055295,7.763325247331391,3.785376853611872,5.129778239179265,6.499787040655854,1.7804878048780488,143983.16949152542,48338535015.18644,3.8918202981106265,2.5649493574615367,6.606650186198215,1.7142857142857142
0xa82bda08f8471da7d9a698607381d8a583f5b50b,0,1,1,5.0106352940962555,3.7612001156935624,2.6390573296152584,5.6111314532000645,5.503706220236923,1.454553726634822,1.5488527690926943,6.285998094508865,2.0694444444444446,103407.68674698797,25867469879.51807,4.465908118654584,2.1972245773362196,6.716594773520978,1.5925925925925926
0x8ecf8f0ee432062ef28133a08429ff1a12b5906e,0,1,1,4.948759890378168,2.8903717578961645,1.9459101490553132,4.506270327953258,3.890524395035733,0.5471497515952687,1.3401971701380764,6.92951677076365,4.375,217056.32520325205,15981300813.09756,3.8066624897703196,1.9459101490553132,6.928537818164665,1.2571428571428571
0x1d7384d546de28d682ec9a73c2aba056c72364cb,0,1,1,8.471568013389962,3.5263605246161616,2.772588722239781,8.74418646560921,7.868653277680352,0.8522878834647959,3.191740551939247,6.522092798170152,31.01298701298701,229981.00214408233,14841365995.649656,7.756195343948118,2.995732273553991,6.993932975223189,18.53174603174603
0xaf0542761d4299dc85e8ee54c64d704917dece50,0,1,1,3.6635616461296463,3.2188758248682006,2.3978952727983707,1.3217547733150838,1.3082145045431144,0.10054109009143292,0.20291106532201741,6.018593214496234,1.9,42459.307692307695,40230769230.76923,3.6375861597263857,1.3862943611198906,6.911747300251674,2.0555555555555554
0xc4b0158704511970d229695b7fc76ed5d11bf6ee,0,1,1,6.7580945044277305,4.634728988229636,2.70805020110221,5.736325059393201,5.919872048292237,1.256063822846567,0.4071453071583768,7.065613363597717,1.274074074074074,42072.67479674797,14657073739.837399,3.258096538021482,1.0986122886681098,6.6895992691789665,1.0416666666666667
0xbd39b7b9f0a4f8347211b0142f528920eae304d2,0,1,1,4.290459441148391,2.833213344056216,2.9444389791664403,3.6582851686406275,4.152465229484729,0.7322959038692726,0.9901495946552231,6.948897222313312,1.5319148936170213,87233.25714285714,31447142857.142857,3.58351893845611,1.9459101490553132,6.879355804460439,1.206896551724138
0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0,1,1,4.882801922586371,3.295836866004329,2.5649493574615367,6.647704352683393,6.6281662808918425,2.2772816438810257,2.9210268129252634,6.787844982309579,2.2586206896551726,76016.36363636363,19906357878.340908,3.332204510175204,1.0986122886681098,6.795705775173514,1.08
0x6b1812b957cb836f2fac225b119de618ef775730,0,1,1,7.57095858316901,3.7376696182833684,1.0986122886681098,6.263678229645683,6.263764140849164,2.537476264732646,0.2442148116965005,6.704414354964107,2.7793696275071635,47800.0,16407743055.555555,3.332204510175204,0.0,6.818924065275521,1.08
0x33c95c5facc3a528e8128ed6f02d7cc839383c6b,0,1,1,4.143134726391533,3.295836866004329,2.833213344056216,0.9397742196870088,1.0387207986698572,0.038244359034495454,0.07971818747010323,7.055312843339752,1.319148936170213,59926.15,20656147446.65,4.02535169073515,2.6390573296152584,6.948897222313312,1.3414634146341464
0x25961ca7eba6c6db66c9bf49fce4ed30588ab39e,0,1,1,4.90527477843843,3.6635616461296463,2.3978952727983707,5.0812289501323,4.357633667264471,0.8819805304104348,1.5411812080015141,6.467698726104354,3.0454545454545454,183253.407079646,15140511066.699116,4.174387269895637,2.772588722239781,7.02108396428914,1.8285714285714283
0xbed8d304be8ee4af8bec6c0316c00ac39486152a,0,1,1,4.343805421853684,3.58351893845611,1.6094379124341003,4.265564445066164,4.030552605333796,0.7747663372921364,1.4941955360485275,5.723585101952381,1.9,94634.01666666668,20075710072.45,3.9512437185814275,2.6390573296152584,6.677083461247136,1.3421052631578947
0xb81c39f0b241e25a503f826e908da07afa038084,0,1,1,3.6888794541139363,2.9444389791664403,2.4849066497880004,4.0254258484316585,3.921465100814913,1.0866861323333779,1.7043238804551466,6.3080984415095305,1.6956521739130437,66686.07142857142,47714285714.28571,3.7376696182833684,1.791759469228055,6.508769136971682,1.3225806451612905
0x297e4bcf0b5584adcce93d2d00c4f20c691d2d7c,0,1,1,4.442651256490317,3.1780538303479458,2.6390573296152584,5.528688337033042,5.399899973013809,1.6056638153538696,2.441867710139556,5.978885764901122,1.7872340425531914,79727.90476190476,30751190995.285713,4.127134385045092,2.772588722239781,6.4425401664681985,1.2448979591836735
0x169b6c7ed548e45ba9d87b2d32ff27e2d00051ef,1,1,1,4.31748811353631,3.367295829986474,2.833213344056216,3.2967838588342278,3.2455643750005696,0.43320971062706043,0.6673597746690941,6.668228248417403,1.9473684210526316,90864.47916666667,25367553952.0,4.189654742026425,2.3978952727983707,6.665683717782408,1.1206896551724137
0xa3f5c8e2a1b979588d25e5d6b44f0033387f47e7,0,1,1,5.170483995038151,3.871201010907891,4.343805421853684,5.11251166782651,5.03387916199656,1.063866094910332,1.005497267638671,6.920671504248683,4.2682926829268295,213763.8735632184,14227731180.850574,4.543294782270004,3.5263605246161616,6.872128101338986,1.8979591836734695
0x02b346a34e1559886e6ca1631cb74d7895465197,0,1,1,4.189654742026425,3.258096538021482,2.302585092994046,3.738228313250863,3.7161277192842217,0.6479576965103997,1.1003593577004185,6.45833828334479,1.9696969696969695,159713.8,23800000000.0,4.356708826689592,2.302585092994046,6.693323668269949,1.305084745762712
0xbbed58baf38ae17fc80293f72a068b5844f5ae52,0,1,1,3.713572066704308,2.8903717578961645,1.6094379124341003,6.149536101678477,6.158373605299548,2.9434263208520544,3.5464488248335555,6.07073772800249,1.6,40900.0,23076923076.923077,3.8501476017100584,2.302585092994046,6.26530121273771,1.5333333333333334
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,0,1,1,12.150226899176925,9.640693195592126,9.713416042282113,12.613759546423074,12.607651554694081,2.445409931136054,1.0510936991753497,6.07993319509559,470.4875621890547,97274.91236553488,57745577112.54641,3.5263605246161616,0.6931471805599453,6.20050917404269,1.32
0xc140ed418b1c4adbc2919d5bc1ace49c9f65ba26,0,1,1,8.670943791222156,5.54907608489522,1.3862943611198906,2.5869177869359943,2.901310870681261,0.002107795865475481,1.352305949881156,7.055312843339752,15.064599483204134,40112.08430631868,23290780416.908997,9.173053787190167,6.214608098422191,6.842683282238422,24.26448362720403
0x8b48e19d39dd35b66e6e1bb6b9c657cb2cf59d04,0,1,1,3.713572066704308,2.833213344056216,1.6094379124341003,10.026842796547566,8.458387267943406,6.626926321078713,6.1577093799775335,7.25063551189868,1.5384615384615383,266980.0,41432009194.63334,3.6109179126442243,2.1972245773362196,6.81783057145415,1.1612903225806452
0xa25d01f9661e6b9604adf7986ca733a844d6e5f2,0,1,1,4.23410650459726,3.258096538021482,2.5649493574615367,3.6919073653604007,3.6951054175186515,0.6056091658881497,1.0539770707422327,5.811140992976701,2.193548387096774,69211.27659574468,22228415526.12766,4.248495242049359,2.772588722239781,6.133398042996649,1.4081632653061225
0x53e732d1c6cdcfcc107074c9775ecbb342281031,0,1,1,4.2626798770413155,3.4011973816621555,2.5649493574615367,3.8836238834784025,3.2854331167911095,0.6592458026672103,0.855994258592679,6.270988431858299,2.0,193468.94117647057,34058823529.411762,3.8918202981106265,2.772588722239781,6.634633357861686,1.2
0xca6a2c2dc354578a9d49a7f16baf369b157275f4,0,1,1,4.48863636973214,3.4657359027997265,2.70805020110221,6.581632679619291,6.581891889018226,2.5813932046747547,3.252649101650343,6.393590753950631,1.76,65215.45762711864,52954392294.45763,4.127134385045092,2.833213344056216,6.315358001522335,1.326086956521739
0xac275fd1951f33f9f08dcf197687ea943e96585e,0,1,1,4.31748811353631,3.4657359027997265,2.772588722239781,3.76893976901708,3.7702882017913666,0.5708161672410866,1.1728498201604876,6.573680166960646,2.3125,173539.74545454545,25509090909.090908,3.828641396489095,2.6390573296152584,6.606650186198215,1.5517241379310345
0x4d670fbadb392a4dcb48217ce8a7ac40f6dd558a,0,1,1,7.424761761823209,6.152732694704104,6.12029741895095,7.143814651446908,7.1348645562403155,1.024088072652538,0.8257037506175499,7.1284959456800365,3.8796296296296298,73240.29478138222,25116307628.45698,3.5263605246161616,0.6931471805599453,6.930494765951626,1.2222222222222223
0xccfafad8cb8d06a2eb412703f9ad57a0835bca12,0,1,1,3.912023005428146,2.8903717578961645,2.302585092994046,2.2228828043297164,2.1492074781916717,0.2059727984162109,0.4592759761178923,6.85751406254539,1.53125,78659.11111111111,35361111111.111115,3.4339872044851463,0.6931471805599453,6.871091294610546,1.0714285714285714
0x5662430f12660aeccec2ae419ac3b1a30e86a0ae,0,1,1,4.997212273764115,3.6109179126442243,3.6635616461296463,4.254446157992903,4.318197970273941,0.8265913498571532,0.5857131795354303,6.992096427415888,1.4554455445544554,67425.92592592593,16994537036.98148,4.174387269895637,2.8903717578961645,6.862757913051401,1.4222222222222225
0x0f5f71a5aee1a673ccb0575c08c4ea9579476b25,0,1,1,5.209486152841421,3.7612001156935624,3.091042453358316,6.550866026366655,6.5357838481752095,2.043776997854321,2.284961392473362,4.59511985013459,3.64,69143.78846153847,16962828426.75,3.9512437185814275,2.1972245773362196,6.175867270105761,1.4571428571428573
0x1858de90f17fb45e799521200fb28eb60e11e0e2,0,1,1,8.18060094759445,7.818027938530729,2.995732273553991,10.132554434887659,10.115367960425226,2.096556612539037,6.246066438750371,6.748759547491679,31.875,21065.067556060178,21142625467.528526,3.4657359027997265,0.6931471805599453,6.593044534142437,1.24
0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,1,1,1,4.143134726391533,3.044522437723423,3.58351893845611,6.413204622999377,6.413236490443224,3.4009511225889892,2.7631915211503837,5.37989735354046,7.75,114008.61904761904,27380952380.95238,3.8501476017100584,2.0794415416798357,5.996452088619021,2.090909090909091
0x6ad0325c4887d3c41ad7631b583e44c596b5f633,0,1,1,7.9483852851118995,2.70805020110221,0.6931471805599453,5.703420191374169,5.703467453210121,2.3083000487546887,0.10153302051553732,6.659293919683638,4.019886363636363,23740.151515151516,19939393939.39394,3.295836866004329,0.0,6.396929655216146,1.0
0x0e2e159572f631b4da448c7430ec1fe2dfc3523e,0,1,1,4.68213122712422,3.6635616461296463,2.8903717578961645,5.678185638969074,5.679367863623982,1.7017180399199576,2.072765450287918,6.9985096422506015,1.6984126984126984,44342.64615384615,21505850444.692307,4.948759890378168,2.833213344056216,6.980075940561763,1.728395061728395
0x964694099e4e41a7fab676e3f5797f5adae92062,0,1,1,5.4116460518550396,3.091042453358316,2.3978952727983707,4.602578182408205,4.419865428873586,0.4185064888617011,1.249164325816352,5.442417710521793,5.439024390243903,236499.20526315787,13359653183.857895,4.30406509320417,1.791759469228055,6.1463292576688975,1.7804878048780488
0x89bc75682c98316943f2549117a667893c8ebd5f,0,1,1,4.382026634673881,3.367295829986474,2.4849066497880004,5.719550831424343,5.723389793992133,1.9396384219863148,2.475758509046672,6.999422467507961,2.0789473684210527,80525.92156862745,57122283720.21569,4.007333185232471,2.70805020110221,6.983789965258135,1.2857142857142858
0xaf96cbe1971e7a02e8da495ec32847e5f200d6f6,0,1,1,5.605802066295998,3.1354942159291497,1.791759469228055,3.575813774217978,2.5441894172105735,0.12766409600712472,0.5500308138420589,6.282266746896006,6.775,247225.72549019608,13738096368.945099,4.962844630259907,1.6094379124341003,6.669498089857879,3.4634146341463414
0x1b10dab9af1a77c842d056a8f0bf34d49eaadfb7,0,1,1,4.770684624465665,3.6375861597263857,1.9459101490553132,5.489120442280599,5.489415004679187,1.459074367142778,1.86870482901929,6.492239835020471,2.127272727272727,71442.56164383562,21503882258.91781,4.804021044733257,3.8066624897703196,6.55250788703459,1.6805555555555556
0x9e197f4bf58830352d705c7c3dba29496bceff37,0,1,1,5.8664680569332965,4.0943445622221,2.833213344056216,4.706190687554322,4.627867874029277,0.31691868152257696,1.010319363944043,5.181783550292085,5.866666666666666,192840.30272108843,22289924366.27891,5.181783550292085,3.258096538021482,6.899723107284872,3.2181818181818183
0xad9bf6c889ab5cf2aa2a4d1b6a3f77cc723b5a2c,0,1,1,6.300785794663244,3.4011973816621555,2.0794415416798357,7.813602248418078,7.826408547759621,3.164981937275013,1.910789347425716,7.069874128458572,1.130977130977131,27623.12844036697,28902972202.844036,3.367295829986474,0.0,6.6895992691789665,1.12
0x853805896359910d925769b4213b39db0a1fbacb,0,1,1,5.680172609017068,4.382026634673881,2.6390573296152584,8.118476119769424,8.102935144426834,3.066038102560479,3.2886210856897136,5.497168225293202,3.4761904761904763,59852.93902439024,32579268292.682926,4.718498871295094,2.5649493574615367,6.687108607866515,2.466666666666667
0xb3ec872e7bba47e7e9d32a50f6b26f0dc2f3f14c,0,1,1,5.081404364984463,3.258096538021482,2.3978952727983707,5.177925066016486,5.147241435387281,0.8440094728371583,1.9922103545782321,6.959398512133975,4.0,181107.0,38523308270.67669,4.04305126783455,2.1972245773362196,6.620073206530356,1.4736842105263157
0x4eb02c485a942855f8ee3cc6eeff0de447d6c081,0,1,1,4.31748811353631,3.5263605246161616,1.6094379124341003,2.797617918667262,1.8761982997780076,0.21269557189194613,0.47889713810783874,6.025865973825314,2.3125,160733.75384615385,33076923076.923077,4.060443010546419,2.4849066497880004,6.597145701886651,1.4615384615384617
0x7e9b9327f7fac924e92d09887e361f524568a558,0,1,1,5.641907070938114,4.127134385045092,2.772588722239781,6.258766494110614,6.258987528853521,1.3052267809926843,1.945400107861365,6.432940092739179,4.257575757575758,216355.17525773196,21546443644.20103,4.762173934797756,3.7376696182833684,6.386879319362645,2.0
0x94540fcffbfb4134ebe22faa9a4228eb726e8ded,0,1,1,5.2574953720277815,3.8918202981106265,2.772588722239781,5.505792495402316,5.40664332750843,1.0399956272970672,1.587738160040918,6.473890696352274,2.9384615384615387,123047.38059701493,90671603434.90298,4.672828834461906,2.9444389791664403,6.690842277418564,2.12
0xcd20fac6472f9cb1ed3b7fcb5823d2e3f8c08fdc,0,1,1,9.634103708365723,9.097731427593528,6.244166900663736,11.426827346981064,11.42568374435635,2.002195046676406,4.575365136386899,7.212294468500341,24.559485530546624,23494.69421949176,23967803334.430958,3.4011973816621555,0.6931471805599453,6.697034247666484,1.0
0x9c67e141c0472115aa1b98bd0088418be68fd249,0,1,1,12.02469464344843,10.24544471938791,10.207805478639335,13.3388858227413,13.325174622495986,2.5773042060956306,1.8389487605694756,6.612041034833092,361.8720173535792,30354.692627125285,44243727963.708565,3.367295829986474,0.6931471805599453,7.191429330036379,1.037037037037037
0xabed599d4a34b79ead986cd303e017ab4b7af915,0,1,1,5.017279836814924,2.833213344056216,2.772588722239781,8.161368995844331,8.162861290213815,3.7309970423609093,4.021776743576986,6.738152494595957,2.34375,53447.66279069767,53174418604.65116,4.343805421853684,2.3978952727983707,6.942156705699469,1.3333333333333333
0x1245cd050b99bf3d08fa0a4dc4aab3f83486195e,0,1,1,4.007333185232471,3.332204510175204,2.1972245773362196,3.325071991272664,3.326558217681802,0.5128385963764938,1.0706621865125348,5.940171252720432,1.6875,70764.35,22581079043.35,4.04305126783455,2.9444389791664403,6.040254711277414,1.3023255813953487
0x6a040adac424ef25714f86ce5d7a97660fbf3abc,0,1,1,4.7535901911063645,3.8501476017100584,3.2188758248682006,8.019505798413244,7.939974009147172,3.7524569237778014,4.21680361247894,6.90975328164481,2.738095238095238,73817.17808219178,19037535894.575344,4.204692619390966,2.833213344056216,6.905753276311464,1.5348837209302326
0x5b1ccd0bcab7b7c19fa57ff896545e078f686c9c,0,1,1,4.61512051684126,3.5553480614894135,1.791759469228055,4.594582257752646,4.076986285605206,0.7665441035689704,1.581963806882955,6.439350371100098,1.7543859649122806,287236.24705882353,21918823529.411762,4.248495242049359,1.9459101490553132,6.568077911411976,1.8157894736842104
0xaddf8349c955fc82e9549d397fd1b0a72a08b3bf,0,1,1,8.448485993406447,6.660575149839686,1.3862943611198906,3.7999899436638462,4.004419854694114,0.009344120401518084,1.702320906580814,7.117205503164344,7.5762987012987,873150.4943071965,30890417147.040173,8.687948111838727,6.98100574072173,7.117205503164344,9.095092024539875
0x6e10d1535bbf39416f67f856282890f83e02dafc,0,1,1,3.912023005428146,2.8903717578961645,1.6094379124341003,2.6448483132541933,3.6506322669304336,0.255181417909335,2.339374969440897,7.001245622069476,2.3333333333333335,190618.04444444444,10448888888.888887,3.6888794541139363,1.6094379124341003,7.038783541388542,1.3
0x2f36b7a49c32dc288e06244e5a2408c80edb53f7,0,1,1,3.8918202981106265,2.70805020110221,1.6094379124341003,6.6192768901801315,6.531744081998132,3.19407455072544,3.7807670865342202,5.811140992976701,2.2857142857142856,74432.25,57531250000.0,4.007333185232471,2.0794415416798357,6.97914527506881,1.5
0x001cf9871aeaf2acf72f144b16818b7e417b6dda,0,1,1,3.9889840465642745,3.091042453358316,2.4849066497880004,8.094066651254355,7.5240194584631785,4.669198109958435,4.400334313097663,5.932245187448011,1.606060606060606,126989.74193548388,78534641066.51613,3.5553480614894135,1.6094379124341003,6.837332814685591,1.1724137931034482
0x66e91feb8aa69bf00233e7c4800155a508703f23,0,1,1,4.709530201312334,3.58351893845611,2.0794415416798357,2.7658214445311486,2.0489909179211736,0.14013156312155223,0.47905721532168316,6.635946555686647,3.4375,183338.44444444444,20656565656.565655,3.9318256327243257,1.6094379124341003,6.8966943316227125,1.2820512820512822
0x72e1685cc8dd442a8bfc3b0a1c3142d40cfd31aa,0,1,1,3.912023005428146,2.833213344056216,2.0794415416798357,5.284644843690551,4.7697439475322225,1.7357940590642542,2.873476276620202,6.0330862217988015,2.227272727272727,778927.2619047619,30108700191.523808,4.127134385045092,1.3862943611198906,6.842683282238422,1.7941176470588236
0x686f76d91413cd452e673c5b9ee1c6b1b5eb5a60,0,1,1,4.07753744390572,3.4965075614664802,2.1972245773362196,4.113493381060861,3.9363614282763453,0.8241754429663494,1.716772222350528,6.472346294500901,1.6571428571428573,70599.4255319149,24937230070.765957,4.1588830833596715,2.6390573296152584,6.447305862541213,1.4651162790697674
0x0540db24a0b7d9f1f70e915a1e4c4913cdd0e3e0,0,1,1,4.430816798843313,3.295836866004329,2.3978952727983707,4.755269814232129,4.75578070999467,1.0003849226873223,2.104548540199278,6.962243464266207,1.8043478260869563,69388.76119402985,15378486158.194029,4.356708826689592,2.772588722239781,6.955592608396297,1.4259259259259258
0x11436e5de95bd057e01e89188de78f3d18c9b37e,0,1,1,6.8679744089702925,4.0943445622221,2.8903717578961645,4.443488084686547,3.9204914548342913,0.08762690663333414,0.7778517565542564,5.231108616854587,10.909090909090908,290828.62309368193,22302835709.35403,5.043425116919247,2.302585092994046,6.811244378601294,2.9056603773584904
